filename,readid,runid,exit_status,barcode,taxID,name,score,lineage
324212_1777,084f9a7f-e236-44ce-82c2-5961846a340d,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,320497,Neoasaia chiangmaiensis,121,1:131567:2:1224:28211:204441:433:320496:320497
324212_1777,08a249ab-0822-4d32-97e1-b6341a35e806,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,545,1:131567:2:1224:1236:91347:543:561:562
324212_1777,0996edcb-241c-4ced-ab57-24b82c32b354,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1454647,Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1810,2601,1:131567:2:1224:1236:91347:543:590:28901:59201:90371:1454647
324212_1777,0b38e4bf-88fe-4a0e-a7eb-406ca9120424,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode02,0,-,0,-
324212_1777,0c273a38-4fb6-46a7-9a47-3cd7a1044d64,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,8798,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,0c29090e-9e9a-47e9-81d1-72c9e5530deb,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,12546,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,0c391e85-a638-4625-bacd-76a004b893ef,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708,3962,1:131567:2:1224:1236:91347:543:590:28901:59201:119912:938142
324212_1777,0c59c3f1-7b5f-4f88-a0bb-115dc03c8c26,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,287,Pseudomonas aeruginosa,2971,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,0d9e910d-49d4-4182-85d2-5b4a3f3a11b8,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,286,Pseudomonas,5305,1:131567:2:1224:1236:72274:135621:286
324212_1777,0e28d825-0db3-4151-b054-7efd6023dcc7,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,1058,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,0e8d0108-d39c-4549-b9f7-48d876eb6350,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1613,Limosilactobacillus fermentum,6737,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,0f1e0aef-91e7-4e60-8c20-3bea13472191,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,1184,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,0f467468-a4de-4e44-8882-e71167772b0a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,6911,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,1034d051-c752-47f8-b4dd-624584e38669,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,2500,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,10cc027e-d5c5-492e-8f10-40f9b648407a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,196,1:131567:2:1224:1236:91347:543:561:562
324212_1777,11392c4e-5e66-428a-a3f6-6f76a57e6a25,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,2401,1:131567:2:1224:1236:91347:543:561:562
324212_1777,117b3941-426e-4b0b-8cd4-72566e5b68bc,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1613,Limosilactobacillus fermentum,4808,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,13a090ca-21b1-4ded-a683-d08622182fd3,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,590,Salmonella,324,1:131567:2:1224:1236:91347:543:590
324212_1777,145cbc20-ce59-47a6-a04a-8938f1d38823,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,1424,1:131567:2:1224:1236:91347:543:561:562
324212_1777,14b32416-b651-42b2-9420-21cde6f68412,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,286,Pseudomonas,1346,1:131567:2:1224:1236:72274:135621:286
324212_1777,14b5a141-52c5-4c76-9332-6647228072d6,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,709,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,17e31589-4ce1-4bf8-9565-e0e523831e0f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1613,Limosilactobacillus fermentum,2710,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,17f96e46-5021-49bc-9116-a2b686281d40,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,8628,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,18e056f5-cf9f-461f-9843-409978171f8d,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1279,Staphylococcus,441,1:131567:2:1783272:1239:91061:1385:90964:1279
324212_1777,1922d250-4db5-409b-b88c-af5db2c0db70,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,1637,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,1a79f5de-72d1-426e-94ad-21650fb936a1,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,985002,Staphylococcus argenteus,288,1:131567:2:1783272:1239:91061:1385:90964:1279:985002
324212_1777,1c0bc2be-8cf1-4694-a069-02c28d67c441,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,286,Pseudomonas,2116,1:131567:2:1224:1236:72274:135621:286
324212_1777,1c4307db-f9ff-4fb0-bc03-5b39deeba914,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,1594,1:131567:2:1224:1236:91347:543:561:562
324212_1777,1cb71b4b-f480-4aa6-a93d-1d546342d90c,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,12750,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,1cbe4dcd-1aff-46ea-a8db-492310098fab,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,28901,Salmonella enterica,10338,1:131567:2:1224:1236:91347:543:590:28901
324212_1777,1d111e1b-a22f-4430-a25c-9f6d258bd072,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,1600,1:131567:2:1224:1236:91347:543:561:562
324212_1777,1d18878f-b594-4a5f-9e41-0df3a4a66e3d,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode02,0,-,0,-
324212_1777,1e2090a3-2285-4a7e-bf29-4b273bbf5b61,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,2285,1:131567:2:1224:1236:91347:543:561:562
324212_1777,1e361fc0-078f-49e0-9206-49f23e81e6f8,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,7734,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,1ef27e07-10c5-44de-9946-95d806a70e74,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,287,Pseudomonas aeruginosa,3767,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,1f0a920f-ca4d-4182-bea1-5fdc72cbdf9a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,13899,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,1ffc1882-0239-43df-8d1c-afbe121ff745,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,59201,Salmonella enterica subsp. enterica,6509,1:131567:2:1224:1236:91347:543:590:28901:59201
324212_1777,2022d03e-54dc-4195-b6a9-6ba1012272bb,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,10625,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,204f1cfe-ab63-4aca-a878-1016601b9997,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,4815,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,2090ff92-387e-4a15-a84a-ba7eccc5ee27,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,3844,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,20cfd576-173f-4ee1-8e9b-0736c86614ed,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,3145,1:131567:2:1224:1236:91347:543:561:562
324212_1777,227dfd3a-fdba-41d3-840a-396fb03ac685,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,21257,1:131567:2:1224:1236:91347:543:561:562
324212_1777,22904835-b9ae-41a7-a989-c5a533c34171,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,3189,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,236c9336-f749-4e62-827b-2734a5eac4e0,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,784,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,23afa1a1-f0b0-46f1-ac09-de3efb4fbc62,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,6698,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,23d123fe-6c6f-42a6-aab1-7cd700134fea,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,13048,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,246141db-ec08-4ff1-be40-94d7e6c570c8,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,1022,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,24cb60d7-4761-437a-8f40-f2d1123d0185,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,1361,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,272d7084-4b63-4274-82a8-ac35f3e0ea0d,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,6906,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,27473790-4b67-49b7-a806-b8e140faee04,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1613,Limosilactobacillus fermentum,1037,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,27bf4c10-1bd5-4a9b-87c3-2038a9b86090,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,1600,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,2ad09dfb-60b3-4ea3-8b6a-db4a41f168cc,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,1422,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,2b6a1dd1-d928-487d-ac3d-09d9a6a0d9cc,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,4320,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,2bd59af0-7d38-4a97-9c38-dc2c8b6a0af5,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,334390,Lactobacillus fermentum IFO 3956,4630,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613:334390
324212_1777,2d184372-ddd7-4a7f-b182-30aba5131b05,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,287,Pseudomonas aeruginosa,1958,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,2d34c805-5540-445b-8be0-06ef60bcfbe8,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,4930,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,2e85d0c1-82ae-499e-a6d6-9105634b8ea0,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1279,Staphylococcus,4356,1:131567:2:1783272:1239:91061:1385:90964:1279
324212_1777,2f1c1b05-6c38-45a0-bd50-57d8fe69350e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,1220,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,2f8dd4e3-dbc5-4443-b582-8a0de6fc1eb9,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1613,Limosilactobacillus fermentum,3370,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,2faf9a87-567c-4195-be74-c0326f33ce97,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,25795,1:131567:2:1224:1236:91347:543:561:562
324212_1777,3060f46b-28c9-42e5-b3cc-75a28b6554fb,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,1160,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,309aceee-8f79-4409-b480-9ae2a5346aae,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,1670,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,314309c0-09de-4291-a5e4-0ea288db74f3,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1279,Staphylococcus,441,1:131567:2:1783272:1239:91061:1385:90964:1279
324212_1777,320f1de3-faf9-4016-ad10-890c6576c203,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,4905,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,32761a3d-f4ab-4b54-bd48-5b880a29ce50,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,38517,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,32773135-9072-4734-ade5-7f445591253c,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,7958,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,33789eb4-3575-4f24-9fbe-8be5def3e292,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,543,Enterobacteriaceae,625,1:131567:2:1224:1236:91347:543
324212_1777,36221daf-8583-4ac4-b55a-bf32b42b1faa,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,2577863,"Salmonella enterica subsp. salamae serovar 56:z10:e,n,x",2525,1:131567:2:1224:1236:91347:543:590:28901:59202:2577863
324212_1777,3631643f-e300-4466-9e70-e6c623c89586,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,287,Pseudomonas aeruginosa,1250,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,36661d5f-803f-4bbc-b641-53e3229a9623,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,15883,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,367f5042-383c-41a2-bea6-225468f3db57,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,2553,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,367fce2d-94a4-4c1a-b629-97f38e854aa6,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,1205,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,3726122a-c7c2-4da8-b03e-d20b3d90c5f2,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,287,Pseudomonas aeruginosa,6027,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,372990d7-68f9-401c-ad1d-bd7deb14752b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,559292,Saccharomyces cerevisiae S288C,6852,1:131567:2759:33154:4751:451864:4890:716545:147537:4891:4892:4893:4930:4932:559292
324212_1777,39b65386-71e5-4014-b8ed-76e258b8b16e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,1369,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,39f21d88-d47c-4d05-a40e-c2f6b0620b1e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,59201,Salmonella enterica subsp. enterica,5468,1:131567:2:1224:1236:91347:543:590:28901:59201
324212_1777,3a0df137-60af-431f-8900-99639738c50a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,625,1:131567:2:1224:1236:91347:543:561:562
324212_1777,3bbd3f7c-b907-4b1f-af98-23189062f23f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,3834,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,3d3a0f88-5f99-43b7-8ade-6042fc015927,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode02,0,-,0,-
324212_1777,3e3c3bd5-bdc1-478f-9d71-f57b61e7ac69,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1386,Bacillus,4006,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,3ed717eb-e5cc-4e45-bf23-c00abf66db39,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,7970,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,3f68fd72-71d0-4e63-a5a2-286fb05b0665,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1242101,Salmonella enterica subsp. enterica serovar Johannesburg str. ST203,2000,1:131567:2:1224:1236:91347:543:590:28901:59201:913076:1242101
324212_1777,3f92aaf5-1074-44db-a05f-68c95e427e85,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,287,Pseudomonas aeruginosa,2435,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,436b5d08-cf98-4a17-892c-d1ffd5743e87,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,1187,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,446ffb9d-b294-4e77-82d5-8df756e98e9d,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,3455,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,44a7015e-3eae-48ae-8cd5-9419d31d97a9,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode02,0,-,0,-
324212_1777,4526b340-9444-4844-97cf-4f06146b4adf,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,3136,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,455325cf-caeb-4117-a4a4-d8aa157df65f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,4999,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,47e3e1a0-6222-4666-adb5-279e4bb9699c,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,5929,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,48ae3ed6-63ed-4e3d-9c9b-5378c1ac344a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode02,0,-,0,-
324212_1777,48bf5274-4c42-4d56-9761-16d6009c508d,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,1199,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,49516a19-f940-4055-8b67-7bdf5b7c8fec,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode02,0,-,0,-
324212_1777,4bd908e6-4a29-4917-8050-145bf614f708,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,622,Shigella dysenteriae,676,1:131567:2:1224:1236:91347:543:620:622
324212_1777,4c9cf237-b028-40a4-a91f-1bef8dee37ac,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,7111,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,4cd1e807-e57f-4d46-9f1f-7a1ea65cb233,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,6522,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,4d0cac16-6dea-4a43-9748-0e4d09108ff1,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,3625,1:131567:2:1224:1236:91347:543:561:562
324212_1777,4d170c41-b294-4da7-b398-ff66ffd989cb,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1639,Listeria monocytogenes,12148,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,4e183261-372c-484c-aa83-834471af343a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1280,Staphylococcus aureus,1313,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,4e61a165-158a-4866-9a51-5bee72ab88f4,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,562,Escherichia coli,1250,1:131567:2:1224:1236:91347:543:561:562
324212_1777,4f9cdedf-8b3a-4be4-b735-d797a198939f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1351,Enterococcus faecalis,1814,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,517db9d7-9d82-4dc7-8896-4752183d993f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,543,Enterobacteriaceae,784,1:131567:2:1224:1236:91347:543
324212_1777,523043cf-2044-41ef-bb68-cc3bb73b2dea,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,1613,Limosilactobacillus fermentum,5402,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,5306a2b9-6378-4992-937f-e67416d371f9,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode02,559292,Saccharomyces cerevisiae S288C,8031,1:131567:2759:33154:4751:451864:4890:716545:147537:4891:4892:4893:4930:4932:559292
324212_1777,5339d5f1-d66a-4424-a8b9-c3e38a79051d,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode02,0,-,0,-
324212_1777,551f21e2-269d-4fb7-9ac0-785b3e2af504,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,108619,Salmonella enterica subsp. enterica serovar Newport,3793,1:131567:2:1224:1236:91347:543:590:28901:59201:108619
324212_1777,555c99d1-c2b3-47d7-8c8a-5da4e2413e27,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,1789,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,55817c8e-d9a6-4257-9b48-d12052e78a71,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,14503,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,56c2de22-914a-4db6-9743-38abaa32587b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,28901,Salmonella enterica,4881,1:131567:2:1224:1236:91347:543:590:28901
324212_1777,5881096e-f742-481f-b30c-3a35f4c35465,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,6085,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,59f022df-067e-4e64-8275-b4bb085dd79e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,900,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,5b57033a-9629-40e6-b887-c042c2636ebb,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,3625,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,5cd20736-03cb-44a7-99a9-ce6498d272f2,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,5725,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
