filename,readid,runid,exit_status,barcode,taxID,name,score,lineage
324212_1777,90a205fd-526e-452e-a309-5e538fb6cc33,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,5725,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,03856fb6-fe3a-4b3f-b9cc-845ecb66c6fb,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,9557,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,8a74d804-5e23-4786-8738-287e5a51efec,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,2005,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,d2b75ce1-2ac4-4ced-bea2-ee4df65799c1,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,2658,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,9f882991-fc63-45d1-bd3b-ea1d3e0dc0af,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,14443,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,448bff4c-45ec-4712-9190-011f9874432b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,562,Escherichia coli,1272,1:131567:2:1224:1236:91347:543:561:562
324212_1777,a2c09109-e03d-4d4d-a4ba-b9989cd5cc8f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,59201,Salmonella enterica subsp. enterica,1936,1:131567:2:1224:1236:91347:543:590:28901:59201
324212_1777,0f698b8c-f783-4b1f-952d-2014695134b5,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,1995,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,2d40c8e7-aff5-4c28-869a-6a7dca795a3c,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,5062,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,7f69492d-b971-4cd9-8549-cebb6d0732b6,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,724,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,160fa484-489c-4e7f-aad9-d8ed82849d16,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,28901,Salmonella enterica,2194,1:131567:2:1224:1236:91347:543:590:28901
324212_1777,e369ca60-0406-477a-8988-ecb254ba5705,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1386,Bacillus,21164,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,5b501f6c-334b-4cbe-beae-e06d6c8ee20f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708,7338,1:131567:2:1224:1236:91347:543:590:28901:59201:119912:938142
324212_1777,d64d486f-f34f-43aa-a506-dbeb0b77163e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode03,0,-,0,-
324212_1777,751dfd8b-462a-43e0-b15b-8b8afe8bdbbd,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,529,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,6f3b0ca8-2db6-43bd-a5e0-50043945b9cb,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,28901,Salmonella enterica,1465,1:131567:2:1224:1236:91347:543:590:28901
324212_1777,32e5acc1-ae42-4d8d-a703-48ffb89ffa5b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,4898,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,e3435775-b079-45cc-844a-ec4462051d6d,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,2916,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,cf908ea5-15f8-406d-9bf6-9b920bd0119b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,2413,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,42f6fb0b-2df2-4666-900d-0b57de17a6da,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,3508,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,cfac81f8-cacb-4f77-a1c3-b5e6ed667dd4,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,59202,Salmonella enterica subsp. salamae,225,1:131567:2:1224:1236:91347:543:590:28901:59202
324212_1777,f2571e84-ef18-47da-abb7-00dd294b9164,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,562,Escherichia coli,2554,1:131567:2:1224:1236:91347:543:561:562
324212_1777,e1f2c308-96ce-4493-9364-1624f102418e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,2790,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,339e347f-4f52-4fdd-b067-73c4ebb6f9de,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1386,Bacillus,10718,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,548c7257-c7c8-4467-8d40-0d70cf8247d3,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1386,Bacillus,13858,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,c9eb72f4-6a38-4fcb-bff9-2030af838c56,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1386,Bacillus,8557,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,e6d0df21-7fd3-4da9-bb41-a7445150e10b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,4014,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,be96ce24-ea28-47db-bde2-200a7b354b1a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1299291,Salmonella enterica subsp. houtenae str. CFSAN000552,441,1:131567:2:1224:1236:91347:543:590:28901:59205:1299291
324212_1777,7b4aa379-a872-4d15-9b98-84176c5c7de4,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708,5637,1:131567:2:1224:1236:91347:543:590:28901:59201:119912:938142
324212_1777,03f2d626-46d1-4bf5-9812-2f180e13e346,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,724,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,d3b12aa7-d640-4aea-966b-c3df20d614b2,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,8539,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,1a18a886-2362-42cd-9689-6de6510bdf12,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,28901,Salmonella enterica,784,1:131567:2:1224:1236:91347:543:590:28901
324212_1777,6dc25b2e-0698-4365-9b23-1fa78e44ea09,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,287,Pseudomonas aeruginosa,1508,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,1b49f00a-5a2d-41f4-b862-e57d348786bc,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,6084,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,da32f239-d39b-4f0f-91f7-5a6eb2b97465,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,334390,Lactobacillus fermentum IFO 3956,2362,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613:334390
324212_1777,edc5bda2-c701-4c1b-93e3-c53fce531554,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,287,Pseudomonas aeruginosa,8061,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,49550850-ff2c-4c62-bd77-56acf493e8f8,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,2146,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,12f1e899-b74b-4658-bcd6-ffd646aaf84a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,400,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,68531182-99af-4f57-8df9-3b5498045309,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,119912,Salmonella enterica subsp. enterica serovar Choleraesuis,1157,1:131567:2:1224:1236:91347:543:590:28901:59201:119912
324212_1777,a4e58274-967f-434d-93f8-7a0ed0a08167,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,794,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,eb86e181-5611-4699-a3b7-83f2c267f25c,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,119912,Salmonella enterica subsp. enterica serovar Choleraesuis,4109,1:131567:2:1224:1236:91347:543:590:28901:59201:119912
324212_1777,3d19e4ec-dc60-4c83-8b10-eb58968fa515,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,562,Escherichia coli,1225,1:131567:2:1224:1236:91347:543:561:562
324212_1777,18a1c372-3d15-49d1-aae7-97e74d08dfea,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,559292,Saccharomyces cerevisiae S288C,1634,1:131567:2759:33154:4751:451864:4890:716545:147537:4891:4892:4893:4930:4932:559292
324212_1777,5c62064f-4131-48d7-b4c2-5433b0565838,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,3102,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,9d1996bc-73a5-4fa5-abc6-8351716d7173,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode03,0,-,0,-
324212_1777,5a9827be-d46d-415a-8cb3-37a362c955bc,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,1508,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,68d07948-69da-49de-b580-5fedbc90d3b4,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1381124,Lactobacillus fermentum 3872,5124,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613:1381124
324212_1777,123ecd11-9fba-4fdd-8c2f-4e350b1f1bbd,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,545,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,131cd1de-fb5f-4938-bc63-ae1c227385e2,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,559292,Saccharomyces cerevisiae S288C,2534,1:131567:2759:33154:4751:451864:4890:716545:147537:4891:4892:4893:4930:4932:559292
324212_1777,c7274ccb-29f7-4377-8b88-fda0b7bb0585,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,562,Escherichia coli,1165,1:131567:2:1224:1236:91347:543:561:562
324212_1777,6c9e6c50-ac92-431e-b14e-15369bfee225,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,7635,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,3704715f-acf7-4d08-9975-7e8bc2baada5,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,2461,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,01c6c631-95bd-4f62-bf76-0e648d62bffb,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,2997,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,0bcc2b94-ed65-4314-a2a1-4b5897ffb164,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708,2896,1:131567:2:1224:1236:91347:543:590:28901:59201:119912:938142
324212_1777,372467cc-d383-4429-b747-0539fd89d69b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1386,Bacillus,4277,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,8c00e044-abb1-483f-b450-c3c1fe53772a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,287,Pseudomonas aeruginosa,3600,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,173fa17a-b911-446e-a284-e6010939bde4,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,287,Pseudomonas aeruginosa,2746,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,51f1463a-eb76-4387-907e-ed0c539215f3,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,28901,Salmonella enterica,2050,1:131567:2:1224:1236:91347:543:590:28901
324212_1777,37b3ad7a-8eec-46e9-b7a8-c4bea6b0e897,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode03,0,-,0,-
324212_1777,e504cb64-3984-4e96-be90-5333f249c594,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1386,Bacillus,11602,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,f3c1ff48-17e6-4cac-8123-60cfa768d990,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1386,Bacillus,23167,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,3382d476-e3d3-4aed-97d7-c3e413c1c40e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1243602,Salmonella enterica subsp. salamae serovar 55:k:z39 str. 1315K,3481,1:131567:2:1224:1236:91347:543:590:28901:59202:1243601:1243602
324212_1777,f12cea12-89c6-4e63-bca5-363b35509daf,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,6459,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,eabf6b98-d0ce-49f2-8877-7bebdb8d0528,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,365,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,bb91c030-b9d4-4a50-99db-09c1013104cc,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,576,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,ce5569e2-986e-43e7-b748-297469dbeb8b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1386,Bacillus,18908,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,0ad4438a-c213-444b-811e-403e3a030a5f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode03,0,-,0,-
324212_1777,c1f6bd24-123d-42fe-98cd-3632cd94b2c4,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,2835,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,f26a0907-1e21-4c6a-9a56-4cd89c78619c,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,6986,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,7061c677-f913-456b-bdab-eea56419147e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,2312,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,875ce8c2-0513-4d26-bd0d-fce9c7916e94,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,4634,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,35d87dd8-5c24-43b6-9240-09aa804eda21,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,287,Pseudomonas aeruginosa,9943,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,cd77aa46-9b42-41d9-a5ba-ba61cc768eb8,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,287,Pseudomonas aeruginosa,1836,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,8dcfb8ad-860c-4ad4-8e37-f3e0ab59ae51,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,9305,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,a88aacf7-e806-4707-89ba-5333fe098618,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,3693,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,ba326405-09be-47d4-9da1-49bc1ae523b3,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,2116,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,5e482279-1781-46d2-9365-148752afee74,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,1259,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,82ff9d2e-6dc0-465e-bab3-66d7e40b8393,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,3392,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,0454d6e7-7af7-4dfe-b13a-e2356f62f9c8,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,287,Pseudomonas aeruginosa,1324,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,f401eb7c-c5b8-4f23-9629-605ec6e62301,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,2131,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,db26a381-68e7-4bb3-90e6-a262bd55383d,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,794,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,5b8313de-9069-4912-9b31-a3e68d6b4613,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1386,Bacillus,5714,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,1e789a7e-cf9f-4a11-a636-58f5aa60bd95,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708,11469,1:131567:2:1224:1236:91347:543:590:28901:59201:119912:938142
324212_1777,ef428a9d-7168-49b8-96ed-88d01d294b39,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,9606,Homo sapiens,144,1:131567:2759:33154:33208:6072:33213:33511:7711:89593:7742:7776:117570:117571:8287:1338369:32523:32524:40674:32525:9347:1437010:314146:9443:376913:314293:9526:314295:9604:207598:9605:9606
324212_1777,b079c537-854a-40ae-9e3d-c30fd865c2e0,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1643,Listeria welshimeri,6006,1:131567:2:1783272:1239:91061:1385:186820:1637:1643
324212_1777,6ce73815-e7ad-4a08-b226-1b09a7ed0e89,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,28901,Salmonella enterica,4969,1:131567:2:1224:1236:91347:543:590:28901
324212_1777,4a0309bc-383f-450d-9d96-3d05f3c73094,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,1417,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,01e34bfb-555a-4eac-a8ba-7933c43a4378,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,543,Enterobacteriaceae,1764,1:131567:2:1224:1236:91347:543
324212_1777,95bf2239-ec3d-410d-8d59-a342b75222dd,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode03,0,-,0,-
324212_1777,e785d085-6ea5-42f1-b032-2e68404b88f2,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,1549,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,e4d0b9be-f64f-49a5-88c9-eede119e4d75,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1613,Limosilactobacillus fermentum,3592,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,0f610b54-53e2-4836-bfb3-c8f6de8dc198,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708,4580,1:131567:2:1224:1236:91347:543:590:28901:59201:119912:938142
324212_1777,78ae12c8-949c-4b13-bb0e-04912fe64967,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,3801,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,2fdc85aa-c914-45e2-b689-889f7205dd9f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,28901,Salmonella enterica,2939,1:131567:2:1224:1236:91347:543:590:28901
324212_1777,f5b03f59-5f22-4956-9083-dc123b412076,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,699186,Enterococcus faecalis R712,1402,1:131567:2:1783272:1239:91061:186826:81852:1350:1351:699186
324212_1777,9d88c54c-5786-4da2-878d-ab3f5f548e00,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,562,Escherichia coli,4995,1:131567:2:1224:1236:91347:543:561:562
324212_1777,7c87c303-7c00-4f7d-b0db-ddcde582926f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,287,Pseudomonas aeruginosa,4574,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,59279fe0-bebe-4c51-956a-46de654ba5ae,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,28901,Salmonella enterica,24603,1:131567:2:1224:1236:91347:543:590:28901
324212_1777,9a08b6e6-f798-4c8d-8e2c-4b6be656f4a7,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,barcode03,0,-,0,-
324212_1777,1c672f3a-c331-4af9-b84f-706682577088,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1280,Staphylococcus aureus,5929,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1777,2594ab09-a72f-468b-8224-1760eccac9d7,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,3070,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,e976c9a9-5105-4297-b3d1-28f920d8646b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1386,Bacillus,23163,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,a5557acc-3ee3-4d57-b9b5-99f393af0964,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,562,Escherichia coli,1849,1:131567:2:1224:1236:91347:543:561:562
324212_1777,3082bf60-1908-49db-8917-4fa99fd184e7,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1351,Enterococcus faecalis,6960,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,c890e86d-d2ec-4adb-a7e8-369f6a75534c,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,287,Pseudomonas aeruginosa,2360,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1777,62c6ab6e-04bf-45a1-9058-9ea848b9a273,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708,3625,1:131567:2:1224:1236:91347:543:590:28901:59201:119912:938142
324212_1777,934ca6b1-f673-4d1a-ab7d-2538266847a0,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode03,1639,Listeria monocytogenes,6882,1:131567:2:1783272:1239:91061:1385:186820:1637:1639
324212_1777,57519bd1-d9aa-4152-9f31-2ed5ba95965a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,1351,Enterococcus faecalis,4457,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,7eb214f2-0f8a-4a5e-a54a-ef1310e5cf24,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,1613,Limosilactobacillus fermentum,2777,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,f2a5a26f-589d-4f67-87ce-e1a056a69261,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,28901,Salmonella enterica,3125,1:131567:2:1224:1236:91347:543:590:28901
324212_1777,fb36b774-c2f6-45b1-9703-eb356900c301,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,1351,Enterococcus faecalis,8857,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,faca5478-6ae7-40e2-87f2-14812f367792,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,1399029,Salmonella enterica subsp. enterica serovar Anatum str. CFSAN003961,1225,1:131567:2:1224:1236:91347:543:590:28901:59201:58712:1399029
324212_1777,287f1c85-62b2-476d-a19b-aa92d3b8be10,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,1351,Enterococcus faecalis,2451,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1777,1d176b43-05ee-4844-b780-b6716f4af18e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,1386,Bacillus,6711,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1777,4a43885c-8d5a-4822-a530-80a6ec7b4e82,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,1613,Limosilactobacillus fermentum,2081,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1777,4d771791-f7c4-4282-a2a1-706160df554e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,1499973,Escherichia marmotae,576,1:131567:2:1224:1236:91347:543:561:1499973
324212_1777,f7f1c6f2-2b49-4d25-bc25-fbf3d5b55b43,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,562,Escherichia coli,1521,1:131567:2:1224:1236:91347:543:561:562
324212_1777,b3d70226-1f29-401a-82f3-ecaf8fb8ac4e,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,barcode04,1340851,Pseudomonas aeruginosa RP73,773,1:131567:2:1224:1236:72274:135621:286:136841:287:1340851
